磁芯损耗，w/m3,频率，Hz,温度，oC,励磁波形,均值,中位数,总和,标准差,最小值,最大值,极差,变异系数,Q1,Q3,偏度,峰度,主频
23850.925440,354590,70,2,0.000000,-0.000015,0.000000,0.008960,-0.015094,0.015620,0.030714,114681970.518959,-0.007757,0.007744,0.012062,-1.198692,0.000976
37484.093250,354590,70,2,-0.000000,-0.000033,-0.000000,0.011244,-0.018937,0.019598,0.038536,-169319659.950606,-0.009723,0.009718,0.013103,-1.198870,0.000976
47191.968400,354590,70,2,-0.000000,-0.000018,-0.000000,0.012499,-0.021078,0.021719,0.042797,-581770837.011851,-0.010807,0.010806,0.008549,-1.200365,0.000976
59161.925640,354580,70,2,0.000000,-0.000061,0.000000,0.013966,-0.023520,0.024268,0.047788,105153014.953071,-0.012085,0.012050,0.010456,-1.200655,0.000976
75794.356950,354600,70,2,-0.000000,-0.000006,-0.000000,0.015801,-0.026601,0.027460,0.054061,-190356572.325284,-0.013655,0.013624,0.009676,-1.199611,0.000976
95038.046150,354580,70,2,-0.000000,-0.000049,-0.000000,0.017703,-0.029750,0.030711,0.060461,-3625578581.960275,-0.015355,0.015314,0.009085,-1.201553,0.000976
120335.223700,354580,70,2,-0.000000,-0.000038,-0.000000,0.019833,-0.033331,0.034429,0.067760,-173578444.246598,-0.017163,0.017116,0.009788,-1.201628,0.000976
153500.064100,354590,70,2,-0.000000,-0.000059,-0.000000,0.022402,-0.037572,0.038921,0.076493,-573482135.381443,-0.019415,0.019379,0.010417,-1.201104,0.000976
308801.630600,354590,70,2,-0.000000,-0.000078,-0.000000,0.031399,-0.052647,0.054689,0.107336,-1071743590.287089,-0.027116,0.027145,0.013211,-1.199279,0.000976
392932.679000,354600,70,2,0.000000,-0.000144,0.000000,0.035337,-0.059118,0.061537,0.120656,1723094761.558594,-0.030692,0.030481,0.013516,-1.200908,0.000976
500546.170400,354600,70,2,-0.000000,-0.000205,-0.000000,0.039661,-0.066325,0.068989,0.135314,-1504183126.692923,-0.034429,0.034176,0.013369,-1.201123,0.000976
641243.141000,354590,70,2,0.000000,-0.000096,0.000000,0.044478,-0.074387,0.077315,0.151702,3253228971.666692,-0.038521,0.038467,0.012117,-1.201676,0.000976
19697.713580,396800,70,2,0.000000,-0.000020,0.000000,0.007377,-0.012420,0.012846,0.025265,66267373.589452,-0.006402,0.006365,0.010558,-1.199886,0.000976
24833.302080,396800,70,2,0.000000,-0.000028,0.000000,0.008251,-0.013910,0.014374,0.028284,126102712.775366,-0.007144,0.007110,0.010430,-1.197980,0.000976
31089.497740,396800,70,2,0.000000,-0.000011,0.000000,0.009253,-0.015557,0.016118,0.031675,108905702.978698,-0.007998,0.007974,0.011146,-1.199459,0.000976
38990.010460,396800,70,2,0.000000,-0.000030,0.000000,0.010395,-0.017496,0.018083,0.035579,105391912.649842,-0.008995,0.008972,0.010543,-1.199897,0.000976
61498.365160,396800,70,2,0.000000,-0.000010,0.000000,0.012945,-0.021746,0.022509,0.044255,122736659.014361,-0.011195,0.011163,0.010523,-1.200298,0.000976
99026.835640,396800,70,2,0.000000,-0.000006,0.000000,0.016357,-0.027442,0.028383,0.055825,408537756.936484,-0.014153,0.014121,0.008712,-1.201328,0.000976
125228.110900,396790,70,2,-0.000000,-0.000045,-0.000000,0.018409,-0.030828,0.031908,0.062736,-438390861.061171,-0.015987,0.015931,0.008915,-1.204124,0.000976
159050.196000,396800,70,2,-0.000000,-0.000015,-0.000000,0.020676,-0.034635,0.035850,0.070485,-1176219435.267381,-0.017928,0.017886,0.009150,-1.202803,0.000976
318175.124300,396800,70,2,-0.000000,-0.000065,-0.000000,0.029088,-0.048584,0.050623,0.099206,-1861631352.401999,-0.025158,0.025159,0.013117,-1.202056,0.000976
405387.172200,396810,70,2,-0.000000,-0.000110,-0.000000,0.032682,-0.054542,0.056839,0.111381,-33465582242.699596,-0.028325,0.028222,0.013060,-1.201733,0.000976
515178.924000,396800,70,2,-0.000000,-0.000115,-0.000000,0.036635,-0.061175,0.063613,0.124788,-37513312397.298279,-0.031781,0.031595,0.010538,-1.201834,0.000976
658330.588000,396800,70,2,0.000000,-0.000015,0.000000,0.041053,-0.068518,0.071269,0.139787,3503150669.926852,-0.035505,0.035533,0.010827,-1.202515,0.000976
23896.785330,446410,70,2,-0.000000,-0.000002,-0.000000,0.006989,-0.011737,0.012164,0.023901,-130116791.101988,-0.006065,0.006036,0.009640,-1.200070,0.000976
29802.379730,446410,70,2,0.000000,-0.000003,0.000000,0.007820,-0.013107,0.013625,0.026732,127113389.567311,-0.006783,0.006757,0.011374,-1.200235,0.000976
37527.533020,446400,70,2,0.000000,-0.000021,0.000000,0.008803,-0.014750,0.015328,0.030077,231147569.270575,-0.007619,0.007582,0.011258,-1.199499,0.000976
59563.276020,446400,70,2,0.000000,-0.000029,0.000000,0.010993,-0.018393,0.019101,0.037494,304241249.290880,-0.009515,0.009496,0.010018,-1.200636,0.000976
76622.221600,446410,70,2,-0.000000,-0.000001,-0.000000,0.012430,-0.020802,0.021578,0.042380,-100221593.494432,-0.010748,0.010748,0.008391,-1.201956,0.000976
95404.067040,446400,70,2,-0.000000,-0.000035,-0.000000,0.013871,-0.023206,0.024031,0.047237,-236723883.640667,-0.012025,0.011989,0.007353,-1.202922,0.000976
120684.281100,446410,70,2,0.000000,-0.000013,0.000000,0.015576,-0.026031,0.027025,0.053056,498437379.497951,-0.013495,0.013444,0.007580,-1.202633,0.000976
152880.115400,446400,70,2,0.000000,-0.000049,0.000000,0.017539,-0.029289,0.030409,0.059698,748309917.830804,-0.015207,0.015138,0.008461,-1.203273,0.000976
191419.029600,446400,70,2,-0.000000,-0.000043,-0.000000,0.019500,-0.032508,0.033952,0.066460,-443727342.851222,-0.016935,0.016860,0.013256,-1.201230,0.000976
239889.748500,446400,70,2,-0.000000,-0.000034,-0.000000,0.021949,-0.036568,0.038188,0.074757,-307882197.028648,-0.019040,0.018962,0.012740,-1.201992,0.000976
305783.602000,446410,70,2,0.000000,-0.000038,0.000000,0.024655,-0.041084,0.042883,0.083967,4207774524.244501,-0.021378,0.021338,0.012174,-1.201710,0.000976
386517.658300,446400,70,2,0.000000,-0.000101,0.000000,0.027754,-0.046108,0.048286,0.094394,1776261143.728856,-0.024064,0.023943,0.014582,-1.203167,0.000976
623033.326400,446410,70,2,0.000000,-0.000107,0.000000,0.034881,-0.057965,0.060574,0.118539,1984331704.433531,-0.030198,0.030108,0.011847,-1.203583,0.000976
6015.668219,56180,70,2,-0.000000,-0.000019,-0.000000,0.034863,-0.059763,0.060562,0.120326,-870714948.333958,-0.030169,0.030136,0.008496,-1.198487,0.000976
8205.304124,56180,70,2,-0.000000,-0.000045,-0.000000,0.039537,-0.067739,0.068706,0.136445,-10121478321.998451,-0.034193,0.034191,0.008910,-1.198521,0.000976
11216.054130,56180,70,2,0.000000,-0.000014,0.000000,0.045135,-0.077334,0.078427,0.155760,1593738025.980756,-0.039061,0.039024,0.008958,-1.198340,0.000976
15231.820660,56180,70,2,-0.000000,-0.000041,-0.000000,0.050809,-0.087064,0.088237,0.175300,-5780882303.683137,-0.043969,0.043980,0.008767,-1.199157,0.000976
20143.415620,56180,70,2,-0.000000,-0.000000,-0.000000,0.056271,-0.096513,0.097726,0.194239,-11524388720.073664,-0.048635,0.048662,0.007988,-1.197807,0.000976
26755.892580,56180,70,2,-0.000000,-0.000010,-0.000000,0.062792,-0.107646,0.109043,0.216689,-10716528571.545088,-0.054326,0.054306,0.007966,-1.198644,0.000976
51103.274350,56180,70,2,-0.000000,-0.000086,-0.000000,0.080039,-0.137026,0.139011,0.276037,-10244964803.338480,-0.069243,0.069188,0.010832,-1.198561,0.000976
70483.778190,56170,70,2,0.000000,-0.000171,0.000000,0.090041,-0.154127,0.156248,0.310375,10244713530.110634,-0.077946,0.077749,0.010177,-1.198200,0.000976
97789.131890,56170,70,2,-0.000000,-0.000328,-0.000000,0.101633,-0.173901,0.176251,0.350153,-52036245178.064148,-0.088039,0.087817,0.010946,-1.199356,0.000976
132243.224100,56180,70,2,-0.000000,-0.000028,-0.000000,0.112689,-0.193145,0.195573,0.388718,-4615742699.464889,-0.097421,0.097376,0.009220,-1.197825,0.000976
180733.516200,56180,70,2,0.000000,-0.000120,0.000000,0.126918,-0.217377,0.220231,0.437608,1876734588572485.250000,-0.109740,0.109716,0.010015,-1.198927,0.000976
246372.428500,56180,70,2,0.000000,-0.000213,0.000000,0.142602,-0.244222,0.247558,0.491780,36505954408.836754,-0.123304,0.123277,0.010143,-1.198190,0.000976
330066.832000,56180,70,2,0.000000,-0.000043,0.000000,0.158426,-0.271393,0.274777,0.546170,5594094237.542742,-0.136834,0.137001,0.009226,-1.198198,0.000976
6515.720194,70790,70,2,0.000000,-0.000023,0.000000,0.031308,-0.053742,0.054594,0.108336,1687341126.033762,-0.027075,0.026945,0.008464,-1.194134,0.000976
9073.712854,70800,70,2,-0.000000,-0.000000,-0.000000,0.035795,-0.061489,0.062378,0.123867,-1357547794.925468,-0.030962,0.030875,0.008027,-1.194337,0.000976
12077.010670,70800,70,2,-0.000000,-0.000000,-0.000000,0.040330,-0.069254,0.070261,0.139515,-5899752400.143375,-0.034877,0.034801,0.008076,-1.194792,0.000976
15515.733750,70800,70,2,0.000000,0.000000,0.000000,0.044594,-0.076590,0.077690,0.154280,1826554129.567375,-0.038526,0.038471,0.007753,-1.194733,0.000976
20678.159270,70800,70,2,0.000000,0.000000,0.000000,0.049890,-0.085688,0.086916,0.172604,1419101262.037732,-0.043081,0.043039,0.007806,-1.195058,0.000976
28030.008990,70800,70,2,-0.000000,-0.000000,-0.000000,0.056153,-0.096439,0.097851,0.194289,-14375190150.402512,-0.048500,0.048432,0.007644,-1.194540,0.000976
53661.691740,70800,70,2,-0.000000,-0.000003,-0.000000,0.071466,-0.122554,0.124321,0.246875,-3326428166.567158,-0.061940,0.061694,0.009590,-1.196372,0.000976
73106.038270,70800,70,2,-0.000000,-0.000000,-0.000000,0.080512,-0.138055,0.140058,0.278113,-1648891048.927032,-0.069679,0.069509,0.009800,-1.195877,0.000976
98971.498910,70800,70,2,0.000000,-0.000076,0.000000,0.089409,-0.153443,0.155467,0.308910,3662215530.771111,-0.077508,0.077119,0.008552,-1.196093,0.000976
135455.531800,70800,70,2,-0.000000,-0.000000,-0.000000,0.100662,-0.172717,0.175019,0.347735,-2342673254.925178,-0.087253,0.086877,0.008559,-1.196146,0.000976
186018.043000,70800,70,2,0.000000,-0.000037,0.000000,0.113180,-0.194149,0.196900,0.391048,14487040996.825891,-0.098009,0.097769,0.009536,-1.195690,0.000976
4350.801415,79440,70,2,0.000000,0.000000,0.000000,0.024694,-0.042379,0.042985,0.085364,341706949.555282,-0.021390,0.021301,0.008097,-1.193527,0.000976
5775.911544,79440,70,2,-0.000000,-0.000000,-0.000000,0.027920,-0.047875,0.048673,0.096549,-733069312.560175,-0.024158,0.024066,0.010263,-1.192893,0.000976
8032.245708,79430,70,2,-0.000000,-0.000019,-0.000000,0.031894,-0.054685,0.055523,0.110208,-816494733.874652,-0.027550,0.027462,0.009309,-1.193507,0.000976
10827.390280,79440,70,2,0.000000,0.000000,0.000000,0.035967,-0.061721,0.062621,0.124343,1315374097.106188,-0.031150,0.031018,0.008589,-1.193482,0.000976
14062.502900,79440,70,2,0.000000,-0.000041,0.000000,0.039744,-0.068189,0.069214,0.137403,20349074931.725597,-0.034424,0.034232,0.008841,-1.193430,0.000976
18185.949190,79440,70,2,-0.000000,-0.000000,-0.000000,0.044490,-0.076368,0.077475,0.153843,-1035412860.069886,-0.038518,0.038362,0.008543,-1.192956,0.000976
24695.452190,79430,70,2,0.000000,-0.000017,0.000000,0.050139,-0.086025,0.087271,0.173296,2066812973419403.250000,-0.043282,0.043144,0.008590,-1.192933,0.000976
34104.416370,79430,70,2,-0.000000,-0.000090,-0.000000,0.056532,-0.096809,0.098258,0.195067,-1929610683.939854,-0.048813,0.048724,0.011514,-1.195188,0.000976
46765.977460,79430,70,2,0.000000,-0.000104,0.000000,0.063680,-0.109051,0.110609,0.219660,65209037119.180336,-0.055007,0.054939,0.010805,-1.195813,0.000976
64439.996320,79430,70,2,0.000000,-0.000095,0.000000,0.071737,-0.122877,0.124563,0.247440,1933124518.038842,-0.061978,0.061963,0.010646,-1.196224,0.000976
85867.564040,79430,70,2,0.000000,0.000000,0.000000,0.079748,-0.136668,0.138455,0.275123,6805158786.050083,-0.068915,0.068846,0.009323,-1.195424,0.000976
117860.729700,79430,70,2,-0.000000,-0.000083,-0.000000,0.089792,-0.153818,0.155912,0.309730,-2357620874.858808,-0.077554,0.077471,0.010073,-1.195757,0.000976
161486.422600,79430,70,2,-0.000000,-0.000081,-0.000000,0.100963,-0.173018,0.175261,0.348279,-10338639458.974850,-0.087150,0.087101,0.009527,-1.195292,0.000976
219319.340400,79440,70,2,-0.000000,-0.000293,-0.000000,0.112090,-0.192092,0.194647,0.386739,-57390098972.119751,-0.097060,0.096488,0.009263,-1.195644,0.000976
302027.695300,79430,70,2,0.000000,-0.000005,0.000000,0.126499,-0.216794,0.219383,0.436177,9964247821.724688,-0.109372,0.109262,0.008784,-1.195487,0.000976
409038.713000,79440,70,2,0.000000,-0.000227,0.000000,0.141996,-0.243406,0.246272,0.489678,36351343633.790268,-0.122834,0.122315,0.007818,-1.195959,0.000976
554812.347000,79440,70,2,-0.000000,-0.000163,-0.000000,0.158933,-0.272493,0.275500,0.547993,-23249739744.099297,-0.137517,0.136916,0.006990,-1.195907,0.000976
3980.956151,89200,70,2,0.000000,-0.000013,0.000000,0.021978,-0.037643,0.038226,0.075868,326166456.578452,-0.019026,0.018943,0.009992,-1.192805,0.000976
5260.252892,89200,70,2,-0.000000,-0.000005,-0.000000,0.024832,-0.042523,0.043256,0.085779,-25427658440.535130,-0.021472,0.021356,0.011807,-1.191135,0.000976
7337.319432,89200,70,2,-0.000000,-0.000050,-0.000000,0.028360,-0.048576,0.049352,0.097928,-330005601.007106,-0.024531,0.024430,0.010631,-1.192191,0.000976
9851.795412,89200,70,2,0.000000,-0.000075,0.000000,0.032009,-0.054824,0.055644,0.110468,1260665866.258544,-0.027679,0.027590,0.009686,-1.193069,0.000976
12690.488370,89200,70,2,-0.000000,-0.000069,-0.000000,0.035326,-0.060547,0.061404,0.121951,-613112093.184915,-0.030529,0.030420,0.008715,-1.192529,0.000976
16625.716190,89200,70,2,0.000000,-0.000025,0.000000,0.039507,-0.067693,0.068705,0.136397,1037323506.573370,-0.034166,0.034039,0.009618,-1.192277,0.000976
21963.977320,89200,70,2,-0.000000,-0.000082,-0.000000,0.044520,-0.076267,0.077455,0.153722,-1302539823.584243,-0.038498,0.038354,0.009913,-1.192206,0.000976
30432.307310,89200,70,2,-0.000000,-0.000152,-0.000000,0.050199,-0.085947,0.087132,0.173079,-3426911660.344030,-0.043390,0.043177,0.010260,-1.194149,0.000976
41808.748350,89200,70,2,0.000000,-0.000170,0.000000,0.056696,-0.097020,0.098386,0.195405,2902823684.942470,-0.049028,0.048749,0.010584,-1.194646,0.000976
56663.076540,89200,70,2,-0.000000,-0.000210,-0.000000,0.063775,-0.109143,0.110617,0.219760,-3437145048.756428,-0.055146,0.054845,0.010695,-1.195120,0.000976
75987.651180,89200,70,2,0.000000,-0.000158,0.000000,0.070908,-0.121422,0.122973,0.244395,24203413356.155716,-0.061293,0.060980,0.009559,-1.194739,0.000976
103967.099900,89200,70,2,0.000000,-0.000166,0.000000,0.079860,-0.136732,0.138473,0.275205,20444096366.785698,-0.069047,0.068714,0.009473,-1.194974,0.000976
263653.344400,89200,70,2,0.000000,-0.000279,0.000000,0.112466,-0.192483,0.194799,0.387282,115174887954.022675,-0.097230,0.096785,0.009313,-1.195808,0.000976
486290.367000,89200,70,2,-0.000000,-0.000143,-0.000000,0.141399,-0.242143,0.244716,0.486860,-24131778209.129200,-0.122234,0.121745,0.007552,-1.195852,0.000976
659733.339300,89200,70,2,0.000000,-0.000307,0.000000,0.159092,-0.272373,0.275334,0.547707,32582031542.169292,-0.137639,0.136956,0.008022,-1.196322,0.000976
3616.438762,99910,70,2,-0.000000,-0.000017,-0.000000,0.019680,-0.033686,0.034241,0.067927,-261724238.216742,-0.017037,0.016918,0.011934,-1.192362,0.000976
6616.230885,99910,70,2,-0.000000,-0.000007,-0.000000,0.025434,-0.043539,0.044253,0.087792,-1860283327.613741,-0.022025,0.021896,0.011835,-1.192041,0.000976
8778.098178,99910,70,2,0.000000,-0.000056,0.000000,0.028685,-0.049115,0.049888,0.099003,772988539.173756,-0.024823,0.024649,0.010954,-1.191705,0.000976
11377.509070,99910,70,2,0.000000,-0.000039,0.000000,0.031698,-0.054298,0.055121,0.109418,579616350.330826,-0.027432,0.027249,0.010423,-1.191853,0.000976
19855.506280,99910,70,2,0.000000,-0.000011,0.000000,0.039912,-0.068316,0.069455,0.137771,2151038618.496093,-0.034553,0.034361,0.011779,-1.191533,0.000976
26892.045760,99910,70,2,-0.000000,-0.000187,-0.000000,0.045007,-0.076959,0.078151,0.155110,-2003807026.050674,-0.038957,0.038686,0.012583,-1.193819,0.000976
36969.599100,99910,70,2,-0.000000,-0.000147,-0.000000,0.050795,-0.086899,0.088065,0.174965,-3250864065.008742,-0.043967,0.043739,0.010692,-1.195025,0.000976
66801.213840,99910,70,2,0.000000,-0.000142,0.000000,0.063574,-0.108823,0.110183,0.219005,10850028740.911348,-0.055000,0.054740,0.009824,-1.194681,0.000976
91045.724450,99910,70,2,-0.000000,-0.000208,-0.000000,0.071470,-0.122304,0.123936,0.246239,-6098765953.005636,-0.061841,0.061481,0.010213,-1.194248,0.000976
165797.144900,99900,70,2,0.000000,-0.000065,0.000000,0.089355,-0.152776,0.154890,0.307666,10166568454.994951,-0.077160,0.076979,0.011296,-1.194570,0.000976
228349.274700,99900,70,2,0.000000,-0.000189,0.000000,0.100880,-0.172526,0.174585,0.347111,34434325326.998802,-0.087255,0.086792,0.008952,-1.195394,0.000976
313271.615000,99910,70,2,0.000000,-0.000203,0.000000,0.113226,-0.193745,0.196035,0.389780,38647760084.823471,-0.097878,0.097605,0.009289,-1.195058,0.000976
425729.892500,99910,70,2,0.000000,-0.000191,0.000000,0.126639,-0.216720,0.219170,0.435889,25935774042.772060,-0.109574,0.109102,0.008611,-1.195276,0.000976
576032.848100,99910,70,2,0.000000,-0.000290,0.000000,0.142503,-0.243841,0.246623,0.490463,11224828395.212564,-0.123298,0.122737,0.008117,-1.195122,0.000976
777226.706400,99900,70,2,-0.000000,-0.000000,-0.000000,0.160184,-0.273906,0.277074,0.550981,-2733800058.876831,-0.138254,0.138025,0.008787,-1.195619,0.000976
3647.441651,112160,70,2,0.000000,-0.000021,0.000000,0.017424,-0.029851,0.030390,0.060240,575545232.228204,-0.015069,0.014978,0.011814,-1.191364,0.000976
4806.783385,112160,70,2,-0.000000,-0.000049,-0.000000,0.019745,-0.033796,0.034496,0.068292,-336985566.884217,-0.017080,0.016955,0.014606,-1.189975,0.000976
6559.713664,112170,70,2,0.000000,-0.000092,0.000000,0.022547,-0.038596,0.039310,0.077906,349818681.954292,-0.019462,0.019423,0.013110,-1.190902,0.000976
11097.407070,112170,70,2,0.000000,-0.000083,0.000000,0.028101,-0.048147,0.048950,0.097097,1598629575.297872,-0.024248,0.024182,0.011429,-1.190885,0.000976
19262.290210,112170,70,2,-0.000000,-0.000141,-0.000000,0.035480,-0.060727,0.061865,0.122592,-2422088072.341355,-0.030640,0.030545,0.013206,-1.190835,0.000976
26161.973010,112170,70,2,-0.000000,-0.000167,-0.000000,0.039921,-0.068240,0.069432,0.137672,-3406581080.246215,-0.034473,0.034304,0.013646,-1.194152,0.000976
35092.015280,112170,70,2,-0.000000,-0.000110,-0.000000,0.045102,-0.077187,0.078324,0.155511,-839725732.946450,-0.038928,0.038799,0.011085,-1.194294,0.000976
47161.575580,112170,70,2,0.000000,-0.000177,0.000000,0.050749,-0.086822,0.088132,0.174953,1267477537.791550,-0.043824,0.043646,0.011584,-1.194408,0.000976
62416.138480,112160,70,2,0.000000,-0.000179,0.000000,0.056393,-0.096566,0.097965,0.194531,2510713773.647227,-0.048759,0.048556,0.010356,-1.194132,0.000976
84680.272760,112160,70,2,0.000000,-0.000151,0.000000,0.063534,-0.108738,0.110404,0.219142,21686238332.928017,-0.054945,0.054811,0.011044,-1.193900,0.000976
14147.988450,56190,90,2,-0.000000,-0.000268,-0.000000,0.044693,-0.076247,0.078379,0.154626,-1204347691.206422,-0.038816,0.038534,0.020386,-1.195562,0.000976
26623.278530,56190,90,2,-0.000000,-0.000274,-0.000000,0.056564,-0.096595,0.098832,0.195426,-2413412996.284517,-0.049057,0.048760,0.016202,-1.197840,0.000976
35744.533570,56190,90,2,0.000000,-0.000333,0.000000,0.063239,-0.107880,0.110671,0.218552,2815518302.044838,-0.054941,0.054600,0.018308,-1.196849,0.000976
49434.761740,56190,90,2,-0.000000,-0.000454,-0.000000,0.071186,-0.121411,0.124684,0.246096,-3644704978.327624,-0.061708,0.061416,0.019234,-1.196541,0.000976
68127.042000,56190,90,2,0.000000,-0.000430,0.000000,0.079487,-0.135477,0.138955,0.274432,20348643873.888443,-0.069003,0.068669,0.018864,-1.198770,0.000976
92616.973470,56190,90,2,-0.000000,-0.000619,-0.000000,0.088712,-0.151270,0.155247,0.306517,-2162890211.713686,-0.076975,0.076581,0.020331,-1.196706,0.000976
178035.458800,56190,90,2,-0.000000,-0.000337,-0.000000,0.112050,-0.191560,0.195334,0.386894,-6749402691.771155,-0.097185,0.096473,0.013342,-1.197510,0.000976
241559.455800,56180,90,2,0.000000,-0.000740,0.000000,0.125984,-0.215046,0.219545,0.434591,32251456474.454781,-0.109116,0.108838,0.015606,-1.199248,0.000976
328661.240600,56180,90,2,0.000000,-0.000776,0.000000,0.142011,-0.242269,0.247723,0.489992,24236837394.708000,-0.123077,0.122511,0.015836,-1.198443,0.000976
